Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-10-17,466.0,471.95,450.55,454.5,454.45,766677.0,3529.72
2018-10-16,474.0,476.0,463.05,463.9,463.95,721266.0,3377.36
2018-10-15,480.0,482.0,467.0,470.65,470.75,1185286.0,5608.45
2018-10-12,475.0,485.85,463.0,464.85,467.8,1559358.0,7407.61
2018-10-11,490.0,491.95,462.15,469.7,470.2,3521166.0,16730.02
2018-10-10,498.0,521.35,493.05,514.8,512.15,5186411.0,26275.28
2018-10-09,476.4,492.0,476.4,492.0,486.85,1134177.0,5478.99
2018-10-08,464.0,489.6,456.3,471.95,471.2,1795572.0,8516.35
2018-10-05,460.0,468.95,451.75,458.0,458.8,2153997.0,9922.6
2018-10-04,438.0,465.3,430.1,458.25,458.4,4294419.0,19578.03
2018-10-03,437.0,498.8,422.1,440.1,446.4,13911206.0,63952.35
2018-10-01,475.55,485.9,452.2,452.2,452.2,4197547.0,19050.11
2018-09-28,570.35,575.3,550.05,567.0,565.25,896827.0,5027.11
2018-09-27,554.8,577.0,542.3,567.0,570.35,1230585.0,6949.32
2018-09-26,572.0,575.95,548.0,551.9,552.6,625749.0,3492.21
2018-09-25,545.0,576.75,531.0,565.7,567.05,1441799.0,7997.09
2018-09-24,575.0,580.45,538.0,546.95,547.75,1802699.0,9983.5
2018-09-21,610.0,623.95,545.05,575.0,569.6,4891350.0,28339.41
2018-09-19,621.1,626.95,599.0,601.95,602.3,529034.0,3240.05
2018-09-18,627.0,633.0,618.0,619.0,619.4,323964.0,2016.84
2018-09-17,623.8,632.0,613.0,627.0,624.5,547457.0,3412.3
2018-09-14,620.5,639.7,620.5,625.35,625.3,847107.0,5334.88
2018-09-12,622.05,630.35,598.0,613.0,612.8,1281396.0,7853.1
2018-09-11,648.95,657.3,614.25,618.0,620.25,931807.0,5899.09
2018-09-10,660.0,665.9,642.5,644.95,646.3,783340.0,5128.6
2018-09-07,643.1,661.95,640.05,656.9,658.65,750500.0,4915.22
2018-09-06,645.0,654.3,640.0,642.1,643.15,794953.0,5136.97
2018-09-05,635.0,656.65,616.7,645.55,635.4,11060659.0,70241.57
2018-09-04,674.95,677.95,630.0,633.0,638.3,1310534.0,8478.65
2018-09-03,694.05,696.0,667.8,672.4,670.75,730245.0,4953.7
2018-08-31,677.45,698.25,672.7,696.0,694.8,737840.0,5070.15
2018-08-30,686.0,694.8,674.2,676.45,677.4,430372.0,2927.38
2018-08-29,700.0,700.0,681.1,683.0,686.15,821218.0,5674.29
2018-08-28,695.9,701.0,681.65,698.5,698.0,894560.0,6198.18
2018-08-27,681.65,704.1,681.4,688.8,689.35,1698763.0,11790.36
2018-08-24,666.5,681.0,612.0,675.0,674.6,5165184.0,33364.37
2018-08-23,690.0,692.4,662.35,667.95,665.7,1671749.0,11285.41
2018-08-21,698.0,698.0,682.0,685.95,685.05,589147.0,4043.85
2018-08-20,707.95,709.65,698.0,699.0,699.75,376704.0,2648.49
2018-08-17,704.95,711.45,702.15,703.9,703.9,723488.0,5098.63
2018-08-16,694.0,706.95,690.0,701.15,700.65,501028.0,3514.46
2018-08-14,685.5,707.75,685.5,697.35,698.9,960441.0,6717.4
2018-08-13,699.8,702.4,680.55,686.5,685.5,663776.0,4558.26
2018-08-10,731.4,731.4,695.0,707.0,702.7,818271.0,5824.87
2018-08-09,694.1,741.8,694.1,730.0,729.7,3562003.0,25784.02
2018-08-08,675.45,696.0,675.45,690.0,692.75,584943.0,4018.75
2018-08-07,689.9,691.65,671.75,674.2,675.45,569096.0,3868.76
2018-08-06,704.35,704.35,685.0,688.05,688.85,676161.0,4673.08
2018-08-03,704.45,710.45,693.5,696.45,698.7,651603.0,4583.99
2018-08-02,708.6,708.7,693.0,700.0,699.45,622240.0,4357.89
2018-08-01,703.5,714.0,703.0,706.0,706.95,602841.0,4266.6
2018-07-31,690.1,719.8,682.6,699.0,701.35,1586042.0,11183.78
2018-07-30,690.4,707.95,685.95,688.15,690.0,769600.0,5336.84
2018-07-27,667.05,696.7,667.0,688.5,687.05,1354625.0,9286.97
2018-07-26,697.9,702.9,660.1,665.0,664.5,1091444.0,7454.17
2018-07-25,709.9,715.0,688.4,694.5,695.1,1490189.0,10471.58
2018-07-24,681.3,712.9,681.3,709.9,708.7,2345515.0,16469.56
2018-07-23,685.0,714.0,665.55,681.3,681.2,2813794.0,19456.3
2018-07-20,618.0,706.8,616.0,681.8,687.4,5425223.0,35924.67
2018-07-19,599.0,633.0,590.35,623.6,617.5,3883898.0,23969.62
2018-07-18,564.0,607.7,564.0,599.0,600.5,5518147.0,32515.51
2018-07-17,559.9,566.4,552.05,559.5,562.75,397824.0,2224.22
2018-07-16,558.25,564.8,544.55,557.5,557.35,433679.0,2401.07
2018-07-13,564.8,579.35,556.4,569.3,568.95,1274500.0,7256.93
2018-07-12,569.9,572.0,555.65,560.0,563.15,960998.0,5407.76
2018-07-11,577.0,588.8,564.0,565.1,567.4,862150.0,4965.8
2018-07-10,561.0,585.95,561.0,581.0,580.0,1321938.0,7626.86
2018-07-09,548.8,560.7,544.5,558.0,557.95,687065.0,3785.98
2018-07-06,538.05,548.4,538.05,544.35,544.3,313428.0,1707.19
2018-07-05,547.15,549.8,538.0,540.0,540.05,270838.0,1466.88
2018-07-04,552.8,558.7,545.05,548.0,548.45,367351.0,2024.53
2018-07-03,527.0,567.8,525.0,554.0,559.25,679896.0,3751.13
2018-07-02,530.0,530.65,523.0,527.65,527.65,1119123.0,5902.19
2018-06-29,514.95,530.0,512.25,529.15,526.55,346849.0,1809.57
2018-06-28,522.0,523.85,508.0,512.25,512.2,260547.0,1334.67
2018-06-27,535.0,535.0,520.05,523.15,523.85,855250.0,4486.04
2018-06-26,532.1,542.0,528.05,529.25,531.5,1183515.0,6318.04
2018-06-25,538.35,542.0,533.05,535.5,534.5,308692.0,1658.07
2018-06-22,537.55,544.0,533.15,533.15,536.1,293938.0,1580.25
2018-06-21,541.0,547.9,535.15,538.15,537.55,327133.0,1769.23
2018-06-20,536.95,551.4,535.15,541.15,539.7,617216.0,3355.39
2018-06-19,546.25,549.95,532.0,533.0,534.2,603528.0,3265.55
2018-06-18,548.05,557.9,545.2,548.85,551.95,653866.0,3612.88
2018-06-15,544.4,553.8,531.4,551.75,550.15,1468910.0,7985.79
2018-06-14,538.0,560.0,538.0,545.0,547.2,3171005.0,17382.83
2018-06-13,521.05,539.85,518.55,538.7,535.7,1541850.0,8222.81
2018-06-12,510.1,525.5,505.55,521.05,520.2,1061375.0,5491.37
2018-06-11,501.0,529.0,496.05,508.1,512.2,3530631.0,18270.47
2018-06-08,496.9,502.35,492.3,496.2,498.1,971489.0,4832.98
2018-06-07,501.0,502.9,491.2,498.3,498.05,767664.0,3816.74
2018-06-06,471.0,503.6,467.0,495.75,495.7,2580270.0,12679.67
2018-06-05,474.0,474.0,456.15,468.9,470.05,535857.0,2490.55
2018-06-04,479.0,479.0,470.4,474.2,473.95,331178.0,1571.81
2018-06-01,470.0,478.75,470.0,475.05,475.1,347149.0,1650.12
2018-05-31,472.2,474.0,463.1,470.0,470.5,375833.0,1758.21
2018-05-30,477.0,478.95,468.2,469.65,469.9,372779.0,1759.94
2018-05-29,485.1,488.5,478.25,479.0,479.75,172900.0,834.47
2018-05-28,486.7,488.4,481.0,483.5,484.55,228736.0,1109.5
2018-05-25,483.75,487.0,476.85,484.15,483.1,289819.0,1400.97
2018-05-24,489.8,495.1,474.6,477.25,477.2,435390.0,2100.91
2018-05-23,471.8,500.0,469.3,495.25,495.95,1809012.0,8899.04
2018-05-22,468.8,477.4,468.0,470.05,470.35,243251.0,1146.4
2018-05-21,474.0,481.2,463.2,467.4,468.8,363194.0,1710.57
2018-05-18,481.05,485.05,478.0,478.2,479.55,294337.0,1413.48
2018-05-17,483.0,487.0,477.65,482.0,483.85,477080.0,2307.23
2018-05-16,479.9,484.9,475.0,480.3,482.5,432584.0,2067.54
2018-05-15,483.9,489.8,473.5,479.0,483.85,1463884.0,7053.31
2018-05-14,484.0,489.4,478.4,480.15,479.95,377154.0,1817.63
2018-05-11,486.55,492.2,480.25,483.5,484.35,1030945.0,4999.44
2018-05-10,490.0,493.9,484.05,485.5,486.45,251959.0,1229.79
2018-05-09,492.0,495.25,485.3,488.8,488.6,505802.0,2477.1
2018-05-08,496.95,497.0,490.0,493.7,494.35,568372.0,2806.69
2018-05-07,507.0,508.0,492.65,493.0,494.5,764766.0,3793.65
2018-05-04,503.0,506.0,500.5,503.05,504.6,1078225.0,5423.17
2018-05-03,511.95,515.0,496.4,502.0,502.05,861937.0,4335.72
2018-05-02,513.0,520.9,511.0,515.8,515.85,1319363.0,6822.28
2018-04-30,509.5,515.9,502.7,513.5,513.45,1461600.0,7466.76
2018-04-27,498.8,522.95,498.5,503.5,506.45,5635987.0,28812.0
2018-04-26,497.1,501.4,491.1,494.6,495.0,1878261.0,9322.16
2018-04-25,490.05,497.1,485.25,494.0,494.3,1313604.0,6454.63
2018-04-24,500.0,502.3,486.0,490.0,489.85,1200876.0,5924.36
2018-04-23,496.0,504.3,481.75,497.95,498.35,2474228.0,12213.8
2018-04-20,505.1,510.5,493.1,494.1,495.05,949874.0,4755.86
2018-04-19,505.2,508.9,502.0,505.2,505.1,589106.0,2976.7
2018-04-18,508.0,513.5,501.0,504.1,504.15,815508.0,4132.95
2018-04-17,520.0,521.4,500.0,505.25,505.1,1156139.0,5865.72
2018-04-16,523.9,532.35,516.1,516.8,518.8,760439.0,3979.98
2018-04-13,533.0,536.95,526.4,528.5,528.65,1057977.0,5614.41
2018-04-12,530.0,540.8,526.1,531.0,534.75,1884412.0,10091.77
2018-04-11,519.9,535.0,513.0,533.6,533.5,3555719.0,18710.17
2018-04-10,515.0,520.8,510.2,518.0,518.65,1731872.0,8938.49
2018-04-09,508.8,519.9,496.05,514.4,514.45,2656272.0,13541.65
2018-04-06,512.5,517.7,505.2,505.8,508.25,1844654.0,9431.58
2018-04-05,490.0,514.9,487.3,514.0,509.2,8163440.0,41221.79
2018-04-04,484.6,488.8,478.0,485.65,486.05,2459030.0,11893.72
2018-04-03,474.0,485.9,469.15,484.5,483.45,2796977.0,13393.26
2018-04-02,474.9,485.0,472.0,477.15,475.7,5239378.0,25057.18
2018-03-28,463.85,478.9,463.0,470.0,469.05,12056881.0,56696.45
2018-03-27,499.0,499.0,455.0,470.0,476.85,91036634.0,438857.08
