Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-08-30,60.8,61.45,60.25,61.2,60.95,11968215.0,7269.64
2018-08-29,60.8,61.7,60.1,60.65,60.95,13505095.0,8255.69
2018-08-28,61.4,62.05,57.75,60.8,60.85,27483705.0,16492.36
2018-08-27,61.7,62.2,61.05,61.25,61.3,8083320.0,4979.15
2018-08-24,61.9,62.6,61.0,61.35,61.45,7614450.0,4700.22
2018-08-23,63.95,63.95,61.7,62.0,62.1,8630034.0,5391.21
2018-08-21,62.7,64.55,61.9,63.4,63.4,13144809.0,8329.43
2018-08-20,62.6,62.9,61.7,62.4,62.5,8532040.0,5328.5
2018-08-17,61.9,62.6,61.25,62.15,62.3,9784028.0,6067.05
2018-08-16,59.9,63.3,59.5,61.65,61.4,21844374.0,13462.14
2018-08-14,60.6,61.15,58.2,60.4,60.35,22293262.0,13354.86
2018-08-13,61.5,62.25,59.55,60.25,60.45,11129792.0,6793.32
2018-08-10,63.25,63.3,61.4,61.7,61.85,9120564.0,5688.07
2018-08-09,62.65,63.75,62.15,63.1,63.1,10676763.0,6735.71
2018-08-08,62.2,62.75,60.9,61.9,62.25,11143236.0,6910.05
2018-08-07,63.3,63.3,61.05,61.85,61.9,16285476.0,10086.47
2018-08-06,62.0,63.95,61.5,63.0,63.2,17232578.0,10834.98
2018-08-03,62.4,62.9,61.55,61.8,61.85,14955488.0,9300.25
2018-08-02,64.95,64.95,61.8,62.25,62.25,32004268.0,20083.96
2018-08-01,59.0,62.95,58.25,61.9,62.15,39975324.0,24417.27
2018-07-31,59.8,60.3,58.5,59.0,58.85,13060987.0,7762.82
2018-07-30,60.0,61.05,59.4,59.85,59.8,17915327.0,10788.2
2018-07-27,59.15,61.25,58.3,59.7,60.1,26811502.0,16088.07
2018-07-26,58.7,59.75,57.5,58.7,58.8,14137289.0,8317.16
2018-07-25,59.9,60.3,58.3,58.3,58.9,12237582.0,7267.8
2018-07-24,57.45,59.95,57.2,59.55,59.5,19749139.0,11568.16
2018-07-23,58.5,58.5,56.65,57.5,57.6,13768676.0,7931.96
2018-07-20,57.2,58.6,56.2,57.7,58.0,16534649.0,9495.6
2018-07-19,57.2,57.65,55.9,56.8,56.85,13372683.0,7614.44
2018-07-18,58.3,59.2,56.2,56.65,56.65,22537186.0,12921.63
2018-07-17,57.4,59.95,56.0,58.2,58.15,38711502.0,22397.67
2018-07-16,57.6,59.2,53.25,56.2,56.45,66335119.0,37456.74
2018-07-13,55.0,57.85,52.15,56.75,57.3,58081835.0,31893.32
2018-07-12,58.0,59.0,55.05,55.2,56.15,32913353.0,18841.93
2018-07-11,55.05,58.65,54.5,57.45,57.0,77864462.0,44188.84
2018-07-10,49.15,55.9,48.25,55.15,53.35,42066954.0,21693.76
2018-07-09,48.65,49.25,48.3,48.45,48.8,17059309.0,8310.85
2018-07-06,47.8,49.4,47.2,48.3,48.25,28581181.0,13849.59
2018-07-05,52.0,52.2,47.0,47.55,48.1,23235615.0,11557.32
2018-07-04,53.0,53.45,51.25,51.75,51.75,21495050.0,11199.27
2018-07-03,55.6,55.65,52.2,52.45,52.45,29668140.0,15741.12
2018-07-02,57.95,57.95,55.55,55.65,56.0,44450536.0,25091.07
2018-06-29,50.95,55.8,50.75,55.0,54.9,75846989.0,41133.43
2018-06-28,50.15,51.45,49.1,50.95,49.85,24575317.0,12422.44
2018-06-27,54.95,54.95,50.1,50.55,50.7,25703466.0,13214.51
2018-06-26,58.45,58.45,53.75,54.45,54.45,20723625.0,11532.8
2018-06-25,59.7,60.2,57.8,57.9,58.0,19829192.0,11639.0
2018-06-22,57.6,61.15,57.1,58.8,58.9,38059756.0,22559.1
2018-06-21,59.95,59.95,57.35,57.6,57.75,7038792.0,4083.3
2018-06-20,58.75,59.2,58.25,58.9,58.95,7089286.0,4166.77
2018-06-19,59.0,60.15,58.15,58.7,58.75,9465533.0,5590.71
2018-06-18,59.4,59.85,58.3,59.3,59.3,8901818.0,5267.68
2018-06-15,62.1,62.1,58.65,59.4,59.4,13564556.0,8131.94
2018-06-14,62.95,62.95,61.3,61.6,61.85,10792038.0,6687.4
2018-06-13,61.65,62.9,60.8,61.85,62.05,15515736.0,9619.16
2018-06-12,61.5,62.15,60.6,61.5,61.5,9330509.0,5740.94
2018-06-11,61.4,62.4,60.55,61.15,61.45,14075317.0,8682.37
2018-06-08,60.95,62.9,59.7,61.65,61.95,19390401.0,11949.92
2018-06-07,57.5,61.55,57.0,60.95,60.95,22066677.0,13090.54
2018-06-06,58.5,58.9,57.0,57.05,57.3,14300608.0,8268.97
2018-06-05,61.5,62.8,57.5,58.25,58.1,13099232.0,7749.11
2018-06-04,64.5,64.5,59.7,61.05,61.0,12093953.0,7453.86
2018-06-01,66.85,66.85,61.7,63.3,63.7,9284063.0,5960.29
2018-05-31,65.0,65.9,64.6,65.4,65.3,14110586.0,9216.15
2018-05-30,65.0,66.4,64.15,65.2,65.45,9742872.0,6382.73
2018-05-29,64.65,65.9,64.05,65.2,65.15,9664972.0,6298.0
2018-05-28,65.15,66.3,64.35,65.5,65.65,12327942.0,8067.76
2018-05-25,67.6,68.1,63.85,65.5,65.0,23599769.0,15633.35
2018-05-24,66.25,67.85,64.85,66.7,67.1,19977952.0,13328.46
2018-05-23,62.1,68.1,62.0,65.45,66.3,29813410.0,19488.57
2018-05-22,62.5,63.05,61.1,62.4,62.25,9684156.0,6010.61
2018-05-21,60.0,62.45,59.7,62.25,62.05,12515679.0,7679.58
2018-05-18,63.1,63.25,59.65,60.45,60.45,7660388.0,4710.43
2018-05-17,62.45,63.9,61.6,62.5,62.55,9798845.0,6136.26
2018-05-16,61.95,62.35,60.1,62.05,62.05,9409739.0,5779.23
2018-05-15,62.6,64.55,60.7,62.35,62.3,11817257.0,7426.59
2018-05-14,66.75,66.95,61.25,61.6,63.3,9781506.0,6343.56
2018-05-11,67.1,67.85,66.1,66.8,67.05,6372775.0,4266.19
2018-05-10,68.9,69.5,66.5,66.6,67.0,9875582.0,6722.71
2018-05-09,67.75,69.15,66.8,68.95,68.6,16706472.0,11392.7
2018-05-08,65.8,67.85,65.05,67.3,67.2,10582409.0,7057.46
2018-05-07,65.25,65.9,65.0,65.6,65.5,4544017.0,2971.55
2018-05-04,65.8,65.8,64.0,65.15,64.85,7700216.0,4985.15
2018-05-03,64.8,65.45,64.25,64.95,65.1,7422554.0,4820.32
2018-05-02,66.75,67.0,64.6,65.0,65.2,9339349.0,6117.15
2018-04-30,67.75,68.1,65.6,66.2,66.15,10991078.0,7286.44
2018-04-27,64.4,69.45,64.2,67.15,67.35,24137205.0,16364.77
2018-04-26,67.0,67.75,64.9,67.05,66.6,17248248.0,11420.1
2018-04-25,67.45,68.9,66.55,67.15,67.25,11055511.0,7479.73
2018-04-24,69.3,69.95,66.8,67.45,67.45,10425565.0,7114.52
2018-04-23,67.2,69.9,66.45,69.5,69.3,21225584.0,14506.15
2018-04-20,69.0,70.0,65.85,67.5,67.2,18967347.0,12774.4
2018-04-19,70.5,70.7,69.5,70.05,70.05,8120537.0,5694.4
2018-04-18,71.45,71.85,69.5,70.15,69.95,10837853.0,7680.3
2018-04-17,72.0,72.3,70.8,71.0,71.05,10285439.0,7353.0
2018-04-16,72.0,72.55,70.2,71.75,72.15,29006974.0,20810.37
2018-04-13,71.1,72.9,71.1,71.75,72.1,19568769.0,14108.31
2018-04-12,70.5,72.0,69.85,71.1,71.35,23757659.0,16880.2
2018-04-11,74.0,74.1,71.3,72.0,72.1,17962578.0,13015.23
2018-04-10,74.8,74.85,73.3,73.8,74.15,21035815.0,15569.43
2018-04-09,73.5,74.65,72.7,73.35,73.7,30279353.0,22341.26
2018-04-06,72.65,73.5,70.9,73.15,73.1,26489340.0,19097.64
2018-04-05,72.95,72.95,71.15,72.35,72.3,43540989.0,31404.47
2018-04-04,73.3,73.8,69.5,70.0,70.0,32289138.0,23317.84
2018-04-03,71.15,73.3,71.15,72.0,72.1,25274612.0,18275.6
2018-04-02,71.0,71.85,68.85,70.8,71.1,31102746.0,21975.52
2018-03-28,74.95,75.6,71.3,71.75,72.2,43267892.0,31968.57
2018-03-27,73.8,77.0,73.75,76.55,76.25,50351627.0,38047.42
2018-03-26,69.25,72.9,68.0,71.95,72.25,46522024.0,32792.24
2018-03-23,73.3,74.5,70.85,71.6,71.85,34065584.0,24767.29
2018-03-22,77.25,77.4,75.25,76.3,76.65,32243877.0,24604.15
2018-03-21,75.8,77.5,74.5,76.2,75.9,51883971.0,39492.18
2018-03-20,71.85,75.45,69.8,74.1,73.7,75054926.0,54900.8
2018-03-19,79.9,81.4,71.2,72.3,73.75,73322120.0,56866.46
2018-03-16,78.75,81.9,76.55,79.15,78.95,95136815.0,76023.6
2018-03-15,77.05,80.0,75.2,78.5,78.85,101262394.0,78824.57
2018-03-14,65.9,77.0,63.5,76.8,73.7,82694212.0,57565.24
2018-03-13,62.0,70.4,61.1,67.7,67.25,76856000.0,51439.74
2018-03-12,71.0,71.65,62.45,64.25,64.85,69313252.0,45286.03
2018-03-09,75.7,76.7,69.95,70.3,70.7,45432902.0,33380.43
2018-03-08,80.95,82.7,73.1,74.35,74.8,61601682.0,47092.39
2018-03-07,81.1,84.4,77.6,79.45,79.15,66748011.0,54081.81
2018-03-06,85.5,88.85,79.85,80.95,82.6,90202290.0,77808.55
2018-03-05,79.85,91.5,78.75,84.15,84.65,114912682.0,97689.25
2018-03-01,74.3,80.85,73.75,80.5,80.35,65150780.0,51093.94
2018-02-28,72.8,75.4,68.2,74.35,74.55,49500579.0,36053.17
2018-02-27,78.5,79.9,72.2,74.3,73.5,31884586.0,24098.17
2018-02-26,77.0,83.7,76.2,78.4,78.95,55707787.0,45087.63
2018-02-23,73.1,77.5,73.1,76.85,77.15,29336696.0,22263.4
2018-02-22,70.05,74.9,69.6,73.45,74.1,42781210.0,31034.55
2018-02-21,67.25,71.2,65.45,70.65,70.3,19509732.0,13375.92
2018-02-20,63.85,67.3,63.05,66.4,66.45,11346273.0,7414.5
2018-02-19,62.3,64.6,60.7,63.6,63.95,14326891.0,9004.33
2018-02-16,64.25,64.8,60.45,62.25,61.8,8099023.0,5054.47
2018-02-15,64.8,65.95,62.35,63.5,63.45,8810348.0,5638.05
2018-02-14,67.6,67.75,63.95,64.75,65.45,12885847.0,8508.87
2018-02-12,63.5,69.95,63.05,67.6,67.55,26402892.0,17821.85
2018-02-09,59.1,63.75,59.1,63.6,62.75,7582351.0,4693.45
2018-02-08,57.6,62.35,57.55,61.5,61.6,11481495.0,6968.62
2018-02-07,58.45,58.85,56.75,57.6,57.7,5965857.0,3449.82
2018-02-06,56.05,58.4,56.0,57.35,57.0,7384625.0,4214.33
2018-02-05,58.0,61.0,57.1,60.9,60.4,7114915.0,4228.14
2018-02-02,61.45,62.45,58.4,58.65,58.65,10222631.0,6152.48
2018-02-01,60.0,64.8,58.5,63.1,63.65,15700229.0,9760.35
2018-01-31,60.9,62.1,59.95,60.35,60.45,5451521.0,3318.56
2018-01-30,62.2,62.55,60.5,61.2,60.85,5390863.0,3316.91
2018-01-29,65.9,65.9,62.1,62.35,62.8,6300479.0,4021.66
2018-01-25,70.0,70.0,64.35,64.75,65.1,45939715.0,30566.6
2018-01-24,61.65,66.0,60.5,65.4,65.35,10197390.0,6510.56
2018-01-23,61.3,62.4,60.7,62.0,61.9,3406984.0,2098.6
2018-01-22,60.6,61.5,60.35,61.15,61.1,2249718.0,1369.69
2018-01-19,60.0,61.35,59.5,60.55,60.55,3092832.0,1867.87
2018-01-18,63.5,63.5,58.8,60.15,60.15,6589204.0,4040.39
2018-01-17,59.05,61.2,58.45,60.9,60.85,4145999.0,2486.93
2018-01-16,62.95,63.05,59.05,59.7,59.6,3808915.0,2306.01
2018-01-15,61.2,63.4,61.0,62.85,62.9,5370375.0,3355.36
2018-01-12,62.05,62.4,60.2,61.2,61.05,3184604.0,1951.96
2018-01-11,61.9,62.5,61.35,61.9,61.95,2026304.0,1256.54
2018-01-10,63.1,63.65,61.5,61.95,62.0,3888790.0,2426.52
2018-01-09,63.5,64.2,62.15,63.15,63.2,3925604.0,2482.72
2018-01-08,63.75,64.2,63.0,63.2,63.2,2418363.0,1536.85
2018-01-05,65.95,65.95,63.35,63.6,63.8,5704149.0,3662.34
2018-01-04,61.0,65.45,60.1,64.5,64.4,25032575.0,16018.34
2018-01-03,59.6,60.05,59.25,59.4,59.5,1775812.0,1058.26
2018-01-02,60.65,60.85,59.1,59.35,59.4,1768985.0,1056.87
2018-01-01,61.3,62.25,60.05,60.4,60.35,3765530.0,2298.53
2017-12-29,60.5,61.9,59.6,59.95,59.85,3551449.0,2157.58
2017-12-28,60.2,60.95,59.75,60.4,60.35,3123525.0,1886.48
2017-12-27,60.4,60.9,59.75,60.0,60.05,2237031.0,1349.11
2017-12-26,59.75,60.8,59.0,60.7,60.45,2566249.0,1533.41
2017-12-22,60.9,61.3,59.3,59.8,59.6,3411215.0,2054.85
2017-12-21,58.6,61.35,58.5,60.8,60.9,4170916.0,2511.32
2017-12-20,58.5,59.25,58.25,58.8,58.9,1275104.0,749.7
2017-12-19,58.9,59.1,58.05,58.95,58.65,1982601.0,1158.94
2017-12-18,56.05,59.15,56.05,58.9,58.8,3064252.0,1788.87
2017-12-15,58.9,59.55,58.15,58.35,58.3,2889446.0,1697.79
2017-12-14,58.8,59.1,57.2,58.05,58.0,1936726.0,1122.33
2017-12-13,59.8,60.0,58.1,58.7,58.85,2202074.0,1302.32
2017-12-12,60.35,61.35,59.7,59.9,59.95,2750064.0,1660.77
2017-12-11,59.6,61.0,59.5,61.0,60.7,1696188.0,1020.46
2017-12-08,59.6,59.9,59.0,59.5,59.45,1919788.0,1140.23
2017-12-07,59.8,60.0,58.75,59.6,59.35,3050085.0,1809.4
2017-12-06,59.1,61.0,58.35,58.65,59.0,4651197.0,2785.68
2017-12-05,59.05,59.55,58.05,58.7,58.8,2145668.0,1260.97
2017-12-04,59.75,60.7,59.0,59.5,59.5,1830100.0,1094.06
2017-12-01,60.8,61.6,59.25,59.75,59.7,2392493.0,1452.54
2017-11-30,61.0,62.25,60.3,60.9,60.55,3105655.0,1899.59
2017-11-29,62.5,62.85,61.15,61.4,61.6,1653779.0,1027.03
2017-11-28,63.5,63.9,62.25,62.7,62.85,4891357.0,3083.68
2017-11-27,61.4,62.3,61.1,62.05,62.1,1485377.0,918.97
2017-11-24,61.7,62.5,61.3,62.2,62.05,2669917.0,1653.01
2017-11-23,61.75,63.25,61.05,61.65,61.95,4001819.0,2484.27
2017-11-22,60.6,62.0,59.5,61.9,61.75,3494231.0,2125.46
2017-11-21,61.5,61.6,60.15,60.75,60.7,3077423.0,1869.74
2017-11-20,59.5,61.65,58.7,61.25,61.2,3866538.0,2339.84
2017-11-17,60.2,62.45,59.25,59.65,59.6,4011772.0,2434.65
2017-11-16,59.0,59.7,57.5,59.35,59.4,3247391.0,1911.99
2017-11-15,60.0,61.0,58.15,58.9,58.7,2727436.0,1625.66
2017-11-14,60.95,61.45,59.15,60.25,60.2,3956179.0,2376.74
2017-11-13,63.8,64.0,60.45,61.0,60.85,4085627.0,2523.98
2017-11-10,62.0,64.2,61.6,64.0,63.8,4071571.0,2558.58
2017-11-09,62.05,62.9,61.0,62.2,62.15,2779256.0,1720.24
2017-11-08,62.9,64.15,61.5,62.2,61.75,3241279.0,2030.97
2017-11-07,65.25,65.4,62.1,63.2,62.9,4512266.0,2848.27
2017-11-06,64.2,65.85,64.1,64.8,64.7,2861466.0,1856.04
2017-11-03,65.3,66.05,64.0,65.0,64.9,3754816.0,2437.94
2017-11-02,63.8,68.0,62.65,65.75,65.85,8442441.0,5553.64
2017-11-01,62.6,64.55,62.45,63.95,63.8,4742530.0,3017.11
2017-10-31,65.35,65.65,61.4,63.0,62.65,12212419.0,7715.59
2017-10-30,61.5,66.0,61.3,65.35,65.3,8264210.0,5354.68
2017-10-27,67.7,67.7,62.0,62.55,62.35,8473155.0,5387.9
2017-10-26,67.0,73.0,66.5,67.7,67.95,21120916.0,14459.63
2017-10-25,59.7,66.3,59.15,64.7,65.15,33266851.0,21181.07
2017-10-24,51.8,54.55,51.8,54.05,54.3,3836276.0,2050.87
2017-10-23,51.8,52.15,51.5,51.7,51.8,1668820.0,865.03
2017-10-19,52.4,52.45,51.4,51.95,51.8,568087.0,295.39
2017-10-18,52.3,52.75,52.2,52.3,52.4,1096421.0,575.12
2017-10-17,52.6,53.35,52.45,52.9,52.85,1303236.0,689.28
2017-10-16,52.95,53.35,52.4,52.8,52.8,1184474.0,625.62
2017-10-13,52.25,53.45,52.15,52.85,53.05,1974101.0,1042.28
2017-10-12,51.9,52.6,51.6,52.25,52.3,1665514.0,868.85
2017-10-11,53.3,53.95,51.55,51.75,51.85,2181617.0,1152.82
2017-10-10,53.1,53.4,52.85,53.2,53.25,997056.0,530.08
2017-10-09,53.6,53.7,52.6,53.1,53.0,1860282.0,986.34
2017-10-06,52.2,53.65,52.2,53.55,53.4,2221416.0,1178.86
2017-10-05,52.45,52.6,51.7,52.0,52.05,1393670.0,726.6
2017-10-04,52.5,52.6,52.0,52.2,52.25,1233045.0,644.65
2017-10-03,52.7,52.75,52.0,52.15,52.25,1435273.0,750.91
2017-09-29,52.8,53.1,52.2,52.45,52.35,1280609.0,674.39
2017-09-28,52.65,52.85,52.05,52.55,52.55,2277800.0,1194.27
2017-09-27,53.75,53.9,52.0,52.15,52.2,2548063.0,1349.24
2017-09-26,53.6,53.7,52.95,53.35,53.5,2258507.0,1204.01
2017-09-25,54.2,54.2,52.7,53.15,53.15,2770754.0,1475.0
2017-09-22,55.6,55.8,53.65,54.2,54.0,3519052.0,1931.07
2017-09-21,56.55,57.0,55.75,55.95,56.05,2323449.0,1306.66
2017-09-20,57.0,57.2,56.3,56.85,56.9,2018817.0,1146.42
2017-09-19,57.3,57.35,56.25,56.65,56.65,2383558.0,1351.74
2017-09-18,56.75,58.0,56.7,57.05,57.2,2875366.0,1648.68
2017-09-15,56.7,57.5,56.35,56.4,56.6,3853062.0,2189.27
2017-09-14,56.05,56.85,55.7,56.75,56.65,1964763.0,1105.91
2017-09-13,56.6,57.2,55.5,55.8,55.75,2117378.0,1195.94
2017-09-12,56.4,57.0,56.15,56.55,56.55,1604965.0,908.7
2017-09-11,56.55,56.8,55.95,56.25,56.2,2419155.0,1363.01
2017-09-08,55.75,57.2,54.0,56.2,56.2,6597403.0,3683.59
2017-09-07,55.2,56.5,54.85,55.3,55.45,3536621.0,1968.72
2017-09-06,55.2,55.55,54.65,54.85,54.85,2026110.0,1113.71
2017-09-05,55.5,55.75,55.1,55.7,55.55,1327114.0,735.71
2017-09-04,55.7,55.8,54.3,55.1,55.0,1651068.0,906.19
2017-09-01,55.3,56.5,55.1,55.4,55.35,2137736.0,1191.63
2017-08-31,55.3,55.5,54.85,55.4,55.1,2398098.0,1321.66
2017-08-30,55.35,55.75,54.6,55.3,55.3,4861705.0,2682.09
2017-08-29,55.5,56.3,55.2,55.4,55.45,2420587.0,1347.57
2017-08-28,54.95,56.2,54.95,56.05,56.0,1882463.0,1049.15
2017-08-24,55.0,55.5,54.2,55.15,55.0,3192065.0,1754.49
2017-08-23,53.95,55.0,53.75,54.7,54.65,1998246.0,1088.27
2017-08-22,54.3,54.55,53.45,53.5,53.7,2456898.0,1323.12
2017-08-21,55.0,55.6,53.8,54.0,54.1,3102663.0,1696.21
2017-08-18,53.85,55.0,53.45,54.45,54.3,4292358.0,2327.36
2017-08-17,53.25,54.65,52.75,53.75,53.8,3613142.0,1948.14
2017-08-16,51.45,53.75,51.15,52.85,53.25,5462764.0,2851.84
2017-08-14,52.85,52.9,50.2,52.65,52.3,10889090.0,5628.3
2017-08-11,52.9,54.05,52.2,52.25,52.65,3295406.0,1748.5
2017-08-10,55.95,56.4,53.15,54.25,53.8,3142851.0,1720.32
2017-08-09,55.65,56.7,54.9,55.85,55.95,1960714.0,1090.81
2017-08-08,57.1,57.45,55.5,55.7,55.75,2974699.0,1675.48
2017-08-07,57.0,57.55,56.75,57.25,57.15,1115660.0,637.35
2017-08-04,56.6,57.55,56.35,57.05,57.0,1966652.0,1121.37
2017-08-03,59.3,59.5,56.4,56.65,56.65,3053102.0,1759.76
2017-08-02,59.5,60.4,59.0,59.05,59.25,2693077.0,1606.2
2017-08-01,59.7,60.75,58.5,59.5,59.65,3147048.0,1876.68
2017-07-31,59.25,59.95,58.0,59.65,59.45,2672853.0,1583.6
2017-07-28,59.0,60.15,57.15,59.55,59.25,2434923.0,1441.15
2017-07-27,62.4,62.8,59.25,59.4,59.45,3520664.0,2127.74
2017-07-26,61.7,62.75,61.5,62.1,62.2,3397350.0,2111.77
2017-07-25,60.65,61.95,60.2,61.7,61.75,3525771.0,2159.7
2017-07-24,59.4,61.1,59.1,60.6,60.7,3916478.0,2363.14
2017-07-21,58.1,59.5,58.05,59.1,59.15,3529281.0,2080.49
2017-07-20,58.05,58.75,57.65,58.5,58.45,2092455.0,1221.13
2017-07-19,57.95,58.3,57.65,58.05,58.0,1999656.0,1159.44
2017-07-18,58.0,58.9,57.6,57.75,57.85,4739436.0,2762.22
2017-07-17,57.15,58.2,56.8,58.05,58.05,2329022.0,1342.7
2017-07-14,56.95,57.3,56.1,57.05,57.15,2564303.0,1455.96
2017-07-13,57.1,57.5,56.7,56.75,56.95,2007978.0,1145.53
2017-07-12,56.5,57.2,56.15,57.2,57.0,2234888.0,1268.14
2017-07-11,58.1,58.45,56.0,56.35,56.35,2663844.0,1522.52
2017-07-10,57.0,58.3,56.6,57.85,58.1,1475634.0,852.9
2017-07-07,57.0,57.7,56.25,56.4,56.35,3478555.0,1977.57
2017-07-06,55.85,57.55,55.5,57.25,57.4,6431671.0,3644.1
2017-07-05,53.55,56.1,53.5,55.55,55.5,5838498.0,3203.68
2017-07-04,54.0,54.4,53.25,53.45,53.5,2543785.0,1366.79
2017-07-03,53.85,54.2,53.25,53.9,53.95,2799644.0,1504.4
2017-06-30,53.65,54.45,53.15,53.5,53.5,5002487.0,2685.36
2017-06-29,54.2,54.75,53.2,53.6,53.4,6224586.0,3345.2
2017-06-28,55.0,55.4,53.8,53.9,54.05,5005534.0,2728.82
2017-06-27,55.55,56.15,54.55,55.1,55.15,3242098.0,1786.87
2017-06-23,56.95,57.0,55.55,56.3,56.25,2511967.0,1412.73
2017-06-22,57.3,57.6,56.75,56.8,56.95,2407457.0,1378.35
2017-06-21,55.55,57.5,55.55,56.85,56.9,4282137.0,2435.26
2017-06-20,57.5,57.6,55.55,56.0,55.9,4544041.0,2560.8
2017-06-19,59.5,59.6,56.85,57.0,57.1,4019409.0,2326.35
2017-06-16,59.6,59.95,58.75,58.9,58.95,2194461.0,1301.66
2017-06-15,59.75,60.35,59.15,59.35,59.45,2901441.0,1728.98
2017-06-14,57.45,60.7,57.05,59.65,60.05,6391227.0,3771.48
2017-06-13,58.3,58.7,57.1,57.2,57.4,2311430.0,1340.86
2017-06-12,59.1,59.75,58.1,58.25,58.3,2714012.0,1599.12
2017-06-09,59.1,60.25,58.75,59.75,59.9,2050990.0,1224.02
2017-06-08,60.3,60.55,59.25,59.45,59.4,2133559.0,1275.08
2017-06-07,59.9,60.5,59.8,60.3,60.2,2025835.0,1217.94
