Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-09-25,87.55,88.83,87.5,88.83,88.83,564.0,0.5
2018-09-24,89.19,89.19,87.6,87.6,87.6,8429.0,7.45
2018-09-21,90.47,90.47,87.49,89.19,89.19,1496.0,1.33
2018-09-19,90.54,90.62,89.75,89.88,89.88,1664.0,1.5
2018-09-18,91.02,91.02,90.26,90.26,90.26,15267.0,13.83
2018-09-17,90.99,91.03,90.59,90.83,90.83,873.0,0.79
2018-09-14,91.04,91.32,91.04,91.32,91.32,217.0,0.2
2018-09-12,89.79,90.14,89.4,90.14,90.14,226.0,0.2
2018-09-11,92.0,96.5,89.79,89.79,89.79,1610.0,1.46
2018-09-10,91.11,91.11,90.83,90.83,90.83,502.0,0.46
2018-09-07,91.44,91.8,91.16,91.8,91.8,47.0,0.04
2018-09-06,90.88,90.88,90.67,90.7,90.7,15072.0,13.67
2018-09-05,90.45,90.57,89.96,90.16,90.16,670.0,0.61
2018-09-04,91.65,91.65,90.4,90.79,90.79,30514.0,27.8
2018-09-03,92.8,95.0,92.0,92.0,92.05,1427.0,1.32
2018-08-31,92.98,92.98,92.54,92.54,92.54,174.0,0.16
2018-08-30,92.05,92.05,91.63,91.99,91.99,205.0,0.19
2018-08-29,91.73,92.17,91.73,92.01,92.01,734.0,0.67
2018-08-28,92.0,92.48,92.0,92.32,92.32,377.0,0.35
2018-08-27,91.0,92.15,91.0,92.15,91.91,642.0,0.59
2018-08-24,91.0,91.67,91.0,91.27,91.27,154.0,0.14
2018-08-23,91.0,91.61,91.0,91.61,91.61,187.0,0.17
2018-08-21,91.0,91.08,91.0,91.08,91.08,78.0,0.07
2018-08-20,90.0,96.0,90.0,90.27,90.27,1082.0,1.0
2018-08-17,90.0,94.5,89.76,90.06,90.06,587.0,0.53
2018-08-16,89.89,89.89,89.47,89.69,89.69,277.0,0.25
2018-08-14,89.75,89.96,89.69,89.96,89.96,2418.0,2.17
2018-08-13,89.23,89.35,89.15,89.15,89.15,19283.0,17.19
2018-08-10,89.5,89.5,89.13,89.13,89.13,881.0,0.79
2018-08-09,89.47,89.52,89.18,89.52,89.52,454.0,0.41
2018-08-08,89.25,89.25,88.96,88.96,88.96,155.0,0.14
2018-08-07,88.87,89.36,88.87,88.87,88.9,10565.0,9.42
2018-08-06,89.07,89.07,88.68,88.68,88.68,207.0,0.18
2018-08-03,88.7,89.04,88.7,89.04,89.04,1627.0,1.44
2018-08-02,90.0,105.0,88.5,88.5,88.5,932.0,0.85
2018-08-01,89.35,89.35,88.6,88.6,88.6,1900.0,1.69
2018-07-31,88.24,88.24,88.24,88.24,88.24,147.0,0.13
2018-07-30,87.72,88.02,87.72,87.92,87.92,511.0,0.45
2018-07-27,87.91,87.91,87.52,87.72,87.72,453.0,0.4
2018-07-26,87.62,87.62,87.52,87.52,87.52,434.0,0.38
2018-07-25,87.64,87.64,87.64,87.64,87.64,284.0,0.25
2018-07-24,87.65,87.65,87.55,87.55,87.55,132.0,0.12
