Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2013-03-15,74.0,76.0,73.5,73.6,73.9,487302.0,364.08
2013-03-14,72.45,73.6,70.95,73.15,73.25,302148.0,219.55
2013-03-13,73.5,74.0,72.15,72.45,72.45,132711.0,96.86
2013-03-12,73.85,74.7,73.35,74.3,74.15,195479.0,144.69
2013-03-11,74.45,74.6,73.2,73.75,73.75,233656.0,172.38
2013-03-08,75.0,75.0,73.15,73.8,73.8,274075.0,202.2
2013-03-07,73.55,74.0,73.15,73.75,73.55,190880.0,140.39
2013-03-06,73.05,73.95,72.95,73.7,73.35,185333.0,135.99
2013-03-05,70.65,72.6,70.2,72.25,72.1,326616.0,233.87
2013-03-04,70.5,72.0,69.3,70.15,70.65,303966.0,215.3
2013-03-01,71.35,72.0,70.0,70.4,70.35,350453.0,247.98
2013-02-28,74.8,75.7,70.1,70.95,71.0,395761.0,290.75
2013-02-27,73.45,74.45,71.55,73.7,73.65,206699.0,150.9
2013-02-26,74.0,74.0,72.4,73.0,72.6,174036.0,127.0
2013-02-25,80.4,80.4,73.8,74.4,74.1,243300.0,181.63
2013-02-22,75.35,75.6,74.1,74.2,74.4,223796.0,167.75
2013-02-21,76.0,76.4,74.7,75.0,75.15,166466.0,125.83
2013-02-20,78.0,78.0,76.6,76.9,76.95,221003.0,170.18
2013-02-19,76.7,77.65,76.3,77.0,77.25,241668.0,186.28
2013-02-18,76.5,77.55,76.0,76.2,76.45,186587.0,143.17
2013-02-15,74.7,75.9,74.2,75.4,75.6,183937.0,137.91
2013-02-14,76.8,76.8,74.6,74.65,74.95,240029.0,181.48
2013-02-13,77.2,78.1,76.15,76.8,76.6,185310.0,143.16
2013-02-12,76.35,77.5,76.1,76.6,76.9,181730.0,139.61
2013-02-11,76.55,78.0,76.5,77.0,76.95,191216.0,147.69
2013-02-08,77.4,77.95,76.1,76.7,76.45,242036.0,185.94
2013-02-07,78.45,79.4,77.15,77.25,77.5,285114.0,223.02
2013-02-06,79.0,80.45,78.2,78.8,78.55,283896.0,224.99
2013-02-05,79.25,80.0,78.5,78.85,79.0,459172.0,363.86
2013-02-04,83.05,84.3,80.0,80.4,80.45,382774.0,312.97
2013-02-01,84.95,85.05,82.2,82.65,82.6,278824.0,232.19
2013-01-31,81.9,85.6,81.9,84.4,84.05,933058.0,784.76
2013-01-30,85.5,85.5,82.35,82.4,82.8,1270906.0,1063.9
2013-01-29,85.55,87.45,83.7,84.75,84.9,984148.0,843.46
2013-01-28,83.7,86.5,83.7,85.25,85.15,466787.0,399.41
2013-01-25,81.4,84.9,80.25,83.85,83.75,449806.0,375.25
2013-01-24,84.0,84.9,81.1,81.9,82.05,448267.0,370.98
2013-01-23,87.15,87.75,83.5,85.55,84.85,456652.0,389.48
2013-01-22,88.0,89.7,86.3,86.9,86.9,304244.0,268.01
2013-01-21,88.45,89.2,88.0,88.25,88.25,223834.0,197.9
2013-01-18,89.7,89.9,87.9,87.95,88.25,405993.0,361.15
2013-01-17,89.45,90.45,88.2,89.2,89.05,402399.0,359.9
2013-01-16,91.35,91.7,89.0,89.3,89.4,358578.0,324.02
2013-01-15,91.85,93.25,90.85,91.0,91.35,693665.0,637.37
